temperature,humidity,rainfall,label
21.21938331,73.52989721,151.8869972,7
25.11957583,76.72165535,161.2469997,7
20.80733561,77.93084053,196.6249511,7
25.56081984,71.19806704,175.6086697,7
20.52759424,77.6535044,190.4242157,7
24.99943374,70.89784202,190.5577618,7
23.73777447,72.76218542,185.7446728,7
24.90385306,73.94440598,169.1168028,7
25.2442874,76.47466341,182.2685447,7
23.36833163,76.56421076,169.3388465,7
21.52297033,72.58297295,150.2498675,7
21.30182061,77.48323144,189.4263485,7
23.99674309,72.24439826,199.8362913,7
22.41934818,80.81412538,151.4935635,7
23.2468227,75.25842314,195.8645552,7
23.6328547,80.92672654,164.2697011,7
21.11425325,78.35082354,164.4970373,7
21.54798507,78.25031504,191.9649389,7
22.25966976,74.12899474,169.8391177,7
23.93452248,80.55515019,181.2783964,7
24.64051828,77.44273542,153.8990984,7
23.86006249,76.55621467,174.7876411,7
20.3493698,78.51435049,173.1017097,7
22.4931725,71.64899071,151.9035477,7
21.70895076,70.40597539,184.9800516,7
23.09979967,74.86986134,197.1220049,7
21.96765376,70.89177948,174.5071843,7
23.71909494,76.14895949,168.7848886,7
25.14330124,74.23841757,183.8270791,7
22.48999292,80.7255933,180.1237765,7
20.05832285,76.7492169,186.2337571,7
22.94152741,77.58030633,150.3166152,7
21.16234207,73.84917135,162.2847429,7
24.35422976,70.1628734,199.4766779,7
22.31739158,78.99466861,184.4633281,7
22.10387415,74.97006275,159.5718087,7
20.55173893,73.42179744,167.7230632,7
22.68837117,75.64665686,196.6587013,7
25.19179039,77.0143662,166.1365886,7
20.30400475,75.81108847,153.6390212,7
22.31592407,77.19346901,175.572958,7
25.70857445,76.39808322,197.2101782,7
20.33992071,74.49151384,196.469984,7
21.45277527,77.30036378,166.2160846,7
23.03633708,77.99408739,179.1630865,7
24.78058961,78.68918207,166.6415254,7
20.25526394,73.24984126,150.6326874,7
25.55634287,77.66336027,163.3488091,7
25.89820296,71.31657522,186.6898282,7
24.57109108,80.59626282,176.1516409,7
22.8789202,71.06148812,168.0432282,7
23.61308176,77.53184656,155.3851533,7
21.33519863,76.55160281,193.2418382,7
21.47810734,76.45348685,160.6217342,7
23.2680687,75.04199258,182.2582277,7
20.83995054,77.43141471,152.6194403,7
22.3161834,70.14057238,181.2915605,7
23.60568545,74.48388986,189.9711184,7
24.72442219,76.9086892,177.2233048,7
23.96486411,79.71127171,159.9210934,7
25.92091243,72.31360529,187.1735424,7
23.35718662,72.92244894,169.4168014,7
21.73267858,77.74946549,188.6372826,7
22.63245116,80.9275673,153.7447398,7
20.3867921,75.51328461,167.0576456,7
23.89001692,75.7980096,192.2316221,7
25.25163296,75.40012554,154.8390847,7
25.66455647,75.3917521,185.25947,7
24.10187668,71.06740483,192.4931257,7
23.36538501,73.66526438,176.5268267,7
23.42595221,71.0294355,195.7571622,7
20.65028057,74.77758927,156.3616174,7
23.80193589,75.98887762,157.1215052,7
21.36819834,78.04204755,175.1742112,7
20.30850677,74.82401449,154.8238864,7
22.62614777,74.76632913,153.9199807,7
24.05555981,72.44572336,169.9288234,7
21.24973579,71.89393136,176.8604109,7
21.0459761,75.57021836,176.103677,7
20.73339787,75.74219039,183.4065252,7
23.54970198,74.2390954,160.0889553,7
24.3038193,74.80991057,171.4892533,7
25.95079668,71.62654666,193.1007598,7
22.84214877,76.91916234,171.4716375,7
20.26894335,79.68340013,157.8548562,7
24.87174884,73.62736995,190.312216,7
22.32696174,78.45526441,152.9801697,7
25.01234591,75.69921867,199.3355744,7
20.8332303,80.18363799,187.3096148,7
23.43717908,77.18895218,180.2513601,7
25.22802094,77.1785509,172.6442654,7
22.53949366,80.58266805,193.7141828,7
20.52951341,71.99710886,184.7674863,7
22.5157034,77.84790213,193.8778713,7
22.36233646,79.51294779,150.2355238,7
22.12130518,74.06142851,177.5147313,7
24.43560905,73.91431665,154.6608736,7
23.79948639,73.20541148,190.7886386,7
25.89391296,70.19629536,190.9684885,7
24.98907666,79.69809392,159.3223075,7
24.73471394,79.81112094,191.6549412,8
26.86878996,80.08168542,144.6861336,8
23.1151478,79.97237624,136.7325092,8
28.04063744,83.51847111,147.2757818,8
28.58151182,81.62321164,122.2103248,8
24.83766817,83.95791022,139.3670753,8
24.51326231,78.53464713,164.4971875,8
23.06716248,78.23344341,129.8765443,8
26.23452013,86.99760141,122.8392822,8
25.51433907,83.76568023,171.3764462,8
24.71891575,84.94362895,140.6305213,8
27.76528474,79.32402132,189.0944824,8
23.67630795,87.62300187,165.6872119,8
23.17741875,90.30281088,135.1386537,8
28.65792691,84.27371015,148.9812525,8
23.82318951,78.64642694,135.0119649,8
25.44077189,85.39265451,161.8944624,8
26.71711195,89.37885757,175.7260273,8
26.72782967,81.04451172,194.1755471,8
28.42461487,85.97631736,124.2261737,8
27.05367876,84.1974741,195.7733251,8
23.94077169,84.92451107,190.2257843,8
25.81967285,90.25225752,196.2736367,8
28.08680228,81.61189319,148.6977358,8
23.63840127,82.58655126,144.6576424,8
26.44199179,82.28165994,180.5059257,8
26.25553877,85.27145695,192.4280381,8
28.36443737,90.29996306,167.4358075,8
23.99403554,80.66293109,191.3980675,8
25.44127682,81.07148103,117.3113562,8
25.88099028,81.3803734,197.6439711,8
23.54614282,81.90502682,119.6324109,8
23.74710046,87.11333284,126.1752206,8
26.59028152,90.54520847,120.6494434,8
27.81060893,80.16556332,191.4508931,8
24.35574264,90.08700519,117.9389993,8
23.37828097,89.59061721,168.2644287,8
23.35333757,90.01508975,115.1564012,8
25.66904773,88.38683457,122.6847408,8
24.06922302,86.16966533,176.9020924,8
26.43283486,79.67276374,124.4135035,8
28.09918778,82.58779854,148.3771202,8
24.90195436,82.57186474,181.6368274,8
26.73445425,89.72835957,153.477776,8
26.02257048,83.05058126,193.7461968,8
23.77956147,85.87811291,190.2440566,8
28.00554147,90.88097855,199.4735636,8
25.75259227,82.80700898,139.8619431,8
24.29831419,79.54073234,133.1120232,8
25.43478989,80.66414709,156.1543898,8
26.14367652,88.77171038,139.5013171,8
26.10125367,83.01786493,196.6492664,8
26.71660526,83.12318587,130.6377143,8
24.21050065,82.55093992,130.3797119,8
28.61771101,86.40898972,192.8736822,8
28.61290686,83.16047738,177.816092,8
28.98032572,84.98895016,161.5279095,8
28.29437349,86.20521646,122.4073418,8
23.22396495,83.36233769,168.8383605,8
25.08455399,80.01305748,184.4103931,8
25.41616909,83.71727844,177.3176161,8
23.25959381,80.83102499,152.0616227,8
28.14616756,85.84284262,121.5586297,8
27.73613754,85.21855391,156.1457255,8
25.84049145,85.73663702,171.6976946,8
26.52397791,78.89849106,185.1568059,8
27.75410292,86.24205392,163.2708732,8
23.71746415,81.43049252,175.3723314,8
23.99107421,88.12126707,147.8035305,8
28.95746828,82.45631389,192.7121236,8
26.47185393,84.48529654,193.5866233,8
24.28073685,78.45040915,115.2325531,8
27.5494329,84.72174658,161.3432535,8
25.94210948,79.42436894,163.6269496,8
27.66302273,89.06107355,129.5481144,8
27.13199824,90.8040767,192.4288139,8
26.26267896,78.83849556,136.3027766,8
26.52469312,85.36238585,162.5769606,8
28.66672367,86.72945923,171.8839938,8
25.86417333,86.78761572,194.8773479,8
23.84994087,84.14343785,134.6803969,8
24.58873715,86.84350909,158.8608887,8
24.60923466,89.51202337,126.8073984,8
28.92477717,86.51945414,137.7044047,8
24.63914714,83.01712225,143.9955548,8
24.5672465,79.63289162,156.6810374,8
24.7061353,90.44079671,145.105065,8
24.8938056,78.14900262,142.8610793,8
28.06705335,87.04968609,153.1201644,8
26.20381278,90.31002806,186.1728203,8
24.77948182,83.41965008,141.4831644,8
23.10629974,78.09407472,181.4170812,8
23.68728226,85.68166496,188.5506536,8
23.47976623,81.8509956,183.468585,8
28.56166459,88.14177363,166.2549307,8
25.62727847,81.02175069,177.7745075,8
28.77473384,86.82311593,127.92461,8
26.55642248,83.87468236,173.3228386,8
28.89599941,90.94692835,127.1752928,8
26.17418984,85.49293905,140.9370415,8
35.57295087,78.73901122,90.8022356,9
25.86186911,77.95012566,71.29581071,9
29.41166675,75.44436135,90.75616738,9
36.1296189,79.21532,89.76050416,9
33.17502665,63.17652991,88.43618918,9
34.16022741,64.37567209,78.58494391,9
23.95297776,73.28809624,96.32600992,9
28.74812661,76.27125109,64.23026638,9
35.38965339,78.11739692,72.49800885,9
34.82063035,63.72798108,71.94608134,9
23.44618218,63.79184743,71.84080724,9
29.95399454,77.63037219,79.81328183,9
22.98681936,65.49294525,69.91563467,9
27.99375893,75.115751,89.799462,9
30.48566772,62.77048003,90.94342484,9
33.72007275,61.02678809,64.02949379,9
34.92901814,79.57014173,86.76287924,9
21.00707186,74.26290138,69.08056728,9
32.22688047,78.70708935,86.06411872,9
24.14067419,61.89134892,89.1188212,9
30.13835598,72.8571568,99.36898373,9
35.44656031,67.31687635,78.59595817,9
33.73194012,64.88649784,86.00758678,9
31.48196812,75.781302,93.46595573,9
34.40486831,68.59270516,95.0191318,9
22.60024068,74.18149839,87.54004943,9
27.80506423,73.07095065,81.49543437,9
23.67957918,62.00139598,67.05961949,9
21.23170469,67.9756613,86.55517751,9
22.51975133,65.21536796,64.61444234,9
21.8825658,77.50390935,71.67870701,9
35.44416947,62.51128487,79.56866268,9
32.51202422,70.78577544,80.36146974,9
29.21171719,73.24846901,97.10087029,9
28.93611175,71.74517522,88.54479121,9
33.1748589,78.12596246,88.94245493,9
32.07141335,80.59915616,90.42224164,9
28.47442174,71.70943784,80.96157332,9
25.09903863,68.09610476,84.63148859,9
29.84686056,67.83233924,61.82980133,9
25.16690541,67.22830734,65.0247867,9
22.47844777,67.01391641,90.41694635,9
22.77041138,77.61232189,81.05902285,9
22.69015687,77.7995092,99.93100821,9
31.45245404,74.11829143,91.9223468,9
34.61820016,74.8688504,75.13617229,9
21.85561818,71.72331831,90.4547185,9
30.89407282,73.34895818,78.82199603,9
27.54420927,67.89179761,80.03995829,9
25.96664593,71.51261277,84.62419032,9
32.67498979,61.01324008,77.55176318,9
37.38223831,77.0003263,86.84998693,9
31.32750369,60.20989626,70.65644296,9
30.49586346,61.78043101,62.64174227,9
36.83311665,63.49460861,66.48339303,9
21.5467901,80.38583596,91.6389565,9
36.67168518,63.07783731,84.12536744,9
34.49110799,61.85585288,98.60457373,9
24.95001247,61.13473103,67.08022574,9
23.60127251,79.3125919,95.4262599,9
21.58618542,79.26086129,83.46532547,9
24.01578528,63.12595398,65.54475812,9
33.16579749,72.37209642,91.39578861,9
28.43419573,71.35881058,66.19426787,9
22.28806242,78.24363722,60.65381719,9
32.29794659,69.21926906,93.51042684,9
26.54068267,80.09011884,70.40557612,9
23.66394471,62.28342684,76.13090645,9
21.7002672,78.29977841,62.5138867,9
34.84197478,65.26274131,66.26555904,9
28.68531082,71.17421043,61.94626051,9
31.53691426,69.12090217,72.82902109,9
32.91534528,71.23668184,88.57395505,9
28.28534955,72.05780742,99.75336197,9
23.38551358,62.66579225,90.07326633,9
27.30927234,70.40707066,70.97358303,9
23.08725962,65.85530524,76.88582484,9
32.8845981,76.87138163,74.14169043,9
33.3995744,77.13440599,99.39557151,9
27.92288061,61.90089065,60.79645852,9
30.84681068,73.45499772,90.64770699,9
30.46142611,73.86874626,80.11272117,9
37.06956409,78.90513118,97.76600619,9
34.88516573,68.41143393,85.24963302,9
35.12252414,70.38735758,93.50153555,9
37.92094866,79.84741611,78.58488484,9
26.97108984,69.96213727,67.06459777,9
31.10173176,62.93789282,69.31153566,9
26.16404676,67.6966758,77.03421249,9
21.27018008,77.82713961,71.85436078,9
26.79536536,61.19402777,74.8984994,9
26.8159312,72.10306172,92.23645249,9
27.75320312,72.22386557,69.45072055,9
36.93016641,75.47120385,92.91915074,9
29.55661727,65.39868595,81.15072105,9
37.431916,67.2111926,74.94136567,9
32.14440658,73.86314697,91.49697481,9
33.00966743,64.48259273,63.88079866,9
33.71951285,66.43994581,76.63669195,9
29.49806135,77.96744153,65.35747011,9
30.49921979,65.31078429,87.79470512,10
28.85471911,60.98995873,92.65212945,10
27.89074265,65.42247223,113.880752,10
28.57706945,64.84736958,67.23507858,10
27.85932384,61.478259,74.7400763,10
27.29595113,60.43565492,140.7710832,10
29.72314443,63.45297909,70.63006003,10
29.60383754,63.3017973,124.2332626,10
30.83950304,63.76022377,86.12779501,10
28.32469527,61.98725181,134.0402553,10
30.65221357,65.73082958,88.70815107,10
29.23161533,65.04201064,118.7825932,10
28.82313317,63.73722749,78.88233073,10
30.47126577,65.72485202,97.8462281,10
28.61179808,61.35326488,87.25674074,10
30.89250699,65.25158227,73.85242301,10
27.61811243,61.5770371,142.3395293,10
27.09119986,64.42003054,103.6641416,10
30.82948127,60.59323623,119.5739407,10
30.31397038,62.97779108,123.3663548,10
27.4005531,63.56802704,146.9837692,10
27.96345294,63.6668099,77.64621614,10
27.95891815,63.18359187,147.1663393,10
28.22338553,65.16961447,87.37977788,10
27.19629469,62.75810238,127.5741458,10
28.50512459,65.90532371,78.49219686,10
30.71695624,65.35875825,117.6456227,10
30.36276286,61.41393342,110.1438483,10
28.37189786,64.50466117,95.82254444,10
27.87111666,61.86570763,127.2706021,10
30.94665879,65.99483515,95.50096772,10
30.350212,65.41562352,103.5482877,10
28.72344035,60.21736942,85.80046176,10
28.24023619,63.80127002,72.17209056,10
29.69269344,62.00992651,70.29511043,10
29.85946525,63.12286268,136.3398914,10
27.48795613,63.14702798,87.52461597,10
30.81896664,61.25631353,101.393541,10
28.85794597,61.03876352,97.66232861,10
28.37670343,61.15929188,149.0994209,10
29.1809136,64.67780366,93.34182034,10
27.74199777,64.70032702,126.1587212,10
27.66112893,65.05833117,71.10312453,10
28.123732,62.94744624,142.7452391,10
29.73240962,64.39324998,78.75886433,10
27.60920233,64.17343237,119.5955807,10
29.39367053,60.67615444,82.4178375,10
30.96886851,64.82326989,140.8926594,10
28.88597498,61.70271169,116.5480445,10
30.12044559,61.3807032,69.83661326,10
29.10603483,62.23438566,91.42284219,10
27.61411172,64.30761387,85.935582,10
28.58200799,62.49267077,106.7865477,10
29.57955531,60.98251082,109.8769113,10
27.81158093,61.61589406,97.74333417,10
27.68048047,60.21105096,103.5516648,10
30.96183935,65.83183607,105.0098275,10
28.29804909,62.07338612,108.7622349,10
30.32113031,60.18278383,67.08969169,10
29.5863231,65.332369,128.7770732,10
30.4495859,65.16050499,131.9073179,10
29.30969931,64.01497472,116.6621186,10
28.91687408,62.83898248,91.09923848,10
30.90525916,61.96269954,111.2690789,10
28.5011971,61.35907022,116.619875,10
30.26175514,64.8746764,97.97313591,10
28.06574418,65.05608562,93.26646905,10
29.84624392,65.99751003,129.3792944,10
30.88006485,63.8963182,111.518131,10
29.25314193,61.09776101,105.6984707,10
27.76639597,64.20952297,81.25674481,10
29.45192161,63.01202282,65.84424567,10
29.43557301,65.64569429,130.4551329,10
27.66955017,61.46913042,128.4178877,10
27.77763865,62.64027807,72.14138861,10
28.14003549,60.83898955,137.2584875,10
27.06441105,65.00848832,70.40253021,10
28.76859515,62.73392454,120.0334337,10
28.80612699,65.7027392,136.1704647,10
28.11718064,61.12766524,104.0508745,10
30.88763004,62.4528331,139.2140672,10
27.36659251,62.76450586,92.27743239,10
28.89683667,62.01314916,76.12988501,10
27.47859304,61.16118894,136.8211936,10
30.38504278,63.77540039,125.0750643,10
29.79144464,62.19622958,87.08707124,10
29.40635598,65.83604497,91.76258102,10
27.23425991,65.25765314,144.4624105,10
29.97079497,60.67709141,145.0687717,10
29.66703329,61.23426256,74.96498896,10
30.59317679,61.27941067,141.4807496,10
30.30654885,61.84572204,111.3600691,10
29.09005946,63.65642009,86.43908839,10
27.80772622,63.93068518,137.6739042,10
29.05757161,60.77066966,74.8939621,10
29.93021309,60.1791967,65.36465291,10
30.51852186,61.47795389,62.9183321,10
27.74944925,62.55508964,78.68708298,10
27.51947803,64.4295489,118.7187187,10
29.27412667,62.24238199,142.867463,10
11.79065278,13.25214659,54.85580308,11
11.01808437,13.56509082,45.99370945,11
18.38711069,13.89314889,52.48355178,11
19.12630577,11.26205754,51.95556521,11
24.32954979,13.06053519,45.67805393,11
16.15077499,13.39753753,45.56540569,11
22.32396724,12.73456426,51.67280691,11
13.56969596,12.94467567,46.1097405,11
12.1230601,11.39933117,48.7163271,11
12.21700918,12.17514304,48.06256652,11
14.37852401,12.58446973,51.8127218,11
29.10030901,11.4422998,49.0339523,11
15.66164759,13.07988307,51.35615089,11
26.40752801,11.40859536,52.72669732,11
28.4139097,13.11953207,45.18564829,11
11.06313524,13.46354376,46.3488367,11
30.35773644,12.10257074,47.61856621,11
12.19833378,13.4598089,53.04269309,11
26.83425764,12.06200813,47.49309903,11
14.50605674,12.37344788,53.45447706,11
21.03772184,13.6629879,52.27762057,11
13.22938239,11.14428402,53.36948735,11
27.04663593,11.83953843,52.21474302,11
15.55276677,13.08625374,52.78767506,11
23.70405685,12.86764324,47.85510842,11
10.29980523,13.5513434,51.79454288,11
29.62597673,11.48061215,48.5097426,11
22.37462965,13.56415275,54.55312597,11
24.93218751,11.06958434,51.33339941,11
16.85232174,12.75862436,52.86630896,11
19.44535979,12.78853487,54.56423739,11
27.85931227,13.86949963,47.76955888,11
10.48745667,12.02311155,45.28867111,11
12.45377788,11.66838327,51.08088743,11
24.84819912,12.38099718,54.48267988,11
21.47283846,12.09288296,47.77481591,11
28.37162274,11.67153873,48.80448262,11
13.12605702,11.15490706,54.1520583,11
25.34693393,11.56619577,54.68659162,11
10.6446268,11.7930949,50.88940602,11
21.48431834,13.93340793,47.20478352,11
22.81617049,13.36391162,54.02667562,11
19.09084353,12.78417149,46.10634125,11
16.22375304,11.27010114,46.18698993,11
23.98600844,12.20596086,50.48756676,11
19.68126044,12.86549241,49.26975055,11
12.58866554,13.4722767,53.05171654,11
17.88656465,12.13026319,45.65168769,11
12.50045055,12.77378304,49.33736173,11
18.45199094,13.42456512,49.58894017,11
17.84708994,13.85336366,49.83286633,11
10.92854939,11.38034378,54.02878566,11
20.38897704,12.09659717,48.93248802,11
12.58862703,11.23736555,53.52940532,11
13.52221239,11.15446307,48.73950137,11
11.38566065,13.20356602,51.87022091,11
28.05192795,13.55340947,51.58280526,11
21.43157223,13.52613005,54.72849867,11
18.18571311,11.07778536,49.70826578,11
21.34463067,11.47587596,52.58368249,11
28.58149253,11.84161627,47.35890574,11
10.18697675,12.60493682,45.15647705,11
23.02485572,11.83880287,48.70389953,11
12.03740825,11.54020747,48.37762045,11
27.87058583,13.91724676,53.42462478,11
16.42253034,12.88043458,45.64404412,11
10.22209379,13.02968262,51.31456297,11
29.79512843,13.14746961,52.36792162,11
28.29339602,11.15898127,47.2985009,11
15.9471749,11.38935687,46.25082979,11
17.90305841,13.51224508,51.32538734,11
26.618211,11.35603721,50.27510007,11
18.26848969,12.43227381,47.54797531,11
11.47218997,13.43544233,53.8727743,11
24.17242238,12.50495174,50.31651317,11
23.7342174,11.87959452,54.59576247,11
16.66648407,13.35781075,54.54785592,11
28.8163689,12.49213248,48.35250367,11
11.11896147,11.12621646,49.09253064,11
20.64067415,13.15388156,52.76664363,11
24.3155367,11.37267203,46.38208375,11
13.26354295,11.19245744,53.82476999,11
25.29230827,11.17997832,51.73217414,11
30.54010474,12.44217147,50.70990935,11
27.71539183,12.42254591,51.27199135,11
30.92081769,11.30152718,51.99172194,11
25.79162878,12.01187695,54.52827927,11
13.37618501,11.18743904,47.08726529,11
29.08725957,12.76961247,47.27931771,11
10.15848665,13.3868795,51.93524194,11
22.8495476,11.93197245,54.23031225,11
18.17415311,13.39767212,46.23595929,11
30.88828987,11.1154734,53.18597708,11
13.17509127,13.50151729,54.16333226,11
23.60757882,12.39719685,47.17283014,11
26.24323671,11.07280648,52.45738985,11
18.05686083,11.5776188,54.04505704,11
24.62662304,12.70937551,48.67784101,11
10.51334248,11.56234646,50.18662549,11
13.71748159,13.36357136,51.1333048,11
34.75531661,75.94986064,329.318524,12
33.83151634,70.70177048,278.3075876,12
34.54483396,79.96593557,381.0521175,12
33.06472632,73.16823528,270.3862035,12
34.35704791,77.65131991,379.0397609,12
30.86986939,78.99590885,253.0814384,12
31.83874211,75.91211943,361.1434598,12
34.59061055,76.9569952,296.0950528,12
33.49161286,70.33970383,391.4197498,12
32.74132563,78.14983032,250.7936979,12
31.8186192,74.92970931,231.9788101,12
34.68541603,71.48633097,243.4939133,12
28.23603425,73.60608859,348.6746552,12
31.1187647,74.69411588,315.3585957,12
27.24604028,71.97306332,305.6274415,12
31.4948471,74.74523742,250.3608903,12
33.7847953,79.09978835,232.5058722,12
27.49934078,80.31060572,237.8405717,12
26.15971656,71.25430699,363.0077956,12
29.90410686,72.89331936,210.7409728,12
32.20869633,77.69635467,259.7460192,12
32.64165016,70.90006747,368.6331796,12
34.23862127,71.98931696,364.4714513,12
29.76493099,70.59587293,384.8090959,12
32.24392935,74.31012092,213.8962199,12
30.5443219,71.61085168,239.4073548,12
34.01177233,80.70764858,273.0607063,12
34.05903456,80.44611415,256.4317646,12
27.68626236,77.5311123,375.4582417,12
25.61631786,74.55395459,301.1924712,12
25.21042994,70.94388594,359.9001243,12
27.04855976,70.59885749,255.7880161,12
34.11228408,75.34332322,289.491911,12
29.39861469,75.33380706,230.6102129,12
33.60399757,79.93339694,304.1058206,12
34.96215407,79.49322582,257.6641762,12
26.01706967,74.43336315,366.3950408,12
31.29661371,79.48587584,210.6902166,12
27.93683732,76.01788279,248.9460697,12
33.52407254,72.14953899,390.356997,12
33.9694388,74.91118734,240.2897335,12
33.44077848,71.23991541,205.5379284,12
33.40692944,73.47053724,269.219197,12
26.5894215,73.79502064,230.7097977,12
33.74373881,78.85854501,364.3078939,12
26.6785435,71.40132244,321.540866,12
28.45947565,79.40287941,397.3153799,12
32.67540902,77.80402914,358.1372305,12
28.86209151,79.64585764,235.1692927,12
26.2519969,78.77378346,285.1380348,12
30.46599417,79.16805729,215.3318745,12
29.83206475,75.18394367,255.1390199,12
29.23374715,72.62143982,309.5972586,12
32.93777028,73.10832585,342.1221994,12
27.74853753,79.14499605,342.266617,12
30.50826885,80.7872129,279.1664288,12
33.36378837,72.50272654,209.7011404,12
29.86447556,73.60837588,302.9386426,12
33.65475414,77.56874533,396.2575119,12
32.10091841,73.95843794,233.3731859,12
28.54756898,80.92545429,361.7719257,12
29.4928339,75.44020731,258.3632012,12
31.02390457,75.92239636,309.0449803,12
33.80352176,77.81035895,313.2469496,12
30.64956771,76.01922972,237.0412478,12
29.48462358,72.8608748,202.3363457,12
33.01471059,76.49470236,209.9039226,12
31.72735148,72.88235152,247.2558428,12
29.09105809,76.93647798,373.0232046,12
30.3651411,73.35502813,311.6125712,12
34.54970679,73.80970825,353.3944338,12
32.24862594,73.74240371,206.0748994,12
30.4185156,74.54524727,295.8266763,12
33.51775614,72.01023219,204.0155578,12
28.56899485,76.70020893,373.5635432,12
28.74880454,75.99693519,299.3477453,12
29.89211854,79.88242664,348.0250609,12
30.8652865,73.13553487,258.8398163,12
27.98220341,75.1091148,290.2180869,12
31.97703274,77.86624111,352.6791226,12
34.97058376,78.87469551,200.0596627,12
26.40837497,71.56802418,280.8093639,12
33.69697075,72.31658813,330.4314281,12
25.50464644,79.98702238,269.1040931,12
32.25992294,71.14354659,376.8820366,12
34.09879788,78.28888314,251.212598,12
33.36832373,72.33444606,203.876458,12
30.05033769,77.58449757,339.9874345,12
27.46050127,75.17758572,315.1906048,12
34.41152079,72.22209615,215.6708222,12
33.04956727,73.04921929,310.0916423,12
30.89970654,80.33713501,396.4622911,12
31.3835081,80.15855426,250.4343937,12
31.84023766,76.53637037,339.6155096,12
26.01377056,70.17730206,219.745306,12
28.37292436,75.04298161,201.5450618,12
32.06016977,76.89520554,349.9353072,12
26.28271031,74.75632336,354.7898371,12
29.0746165,71.24450895,283.5616768,12
30.31245884,76.48240985,302.2167691,12
32.63915591,75.67833279,170.3307535,13
36.41110054,65.66948833,168.4773255,13
34.60695055,68.12985011,154.9011463,13
36.67443218,68.67973906,131.7016877,13
34.71567286,65.61667278,164.4718812,13
35.51351576,66.08145913,128.5599899,13
32.87634427,67.42395376,159.6492414,13
38.39870807,71.6745453,117.122973,13
33.32623494,68.98485622,111.4462932,13
34.31183253,65.60658638,138.1017037,13
32.66611701,65.28502234,154.5944258,13
33.85123876,71.58101315,174.9108513,13
34.50184072,66.70951822,144.1074553,13
36.20823716,68.22831186,142.91021,13
37.63433013,75.50765467,148.8243637,13
38.63864948,71.64605758,168.8044687,13
34.40437961,69.77654242,153.0175562,13
32.2983554,70.93261614,139.2629421,13
36.359124,67.96990582,119.3344724,13
32.03784958,72.79183144,104.9493258,13
36.77143095,69.82219552,105.4112753,13
36.4087672,69.92524669,174.8976875,13
35.61486853,73.93879008,160.1442466,13
37.81766844,66.06727913,111.5680707,13
32.88874116,68.37670409,109.2130194,13
37.75899201,67.09041223,168.6831387,13
32.49820534,74.1944512,136.7153099,13
32.54430235,65.13352599,130.8586125,13
36.70301622,73.01034085,164.2065328,13
33.06327428,66.90133123,168.581158,13
32.15191593,65.10826579,138.2278615,13
37.3967849,66.60078332,123.3120814,13
34.45509877,68.12930146,142.5954882,13
33.42851104,71.75886643,143.6291188,13
35.51244855,72.60348057,138.1992024,13
37.70695756,65.50273471,167.0732287,13
38.57057581,67.07693282,121.9502867,13
36.17554916,68.36208316,116.3355876,13
33.63408394,73.72725051,141.4216428,13
38.79849367,74.08536102,173.7722573,13
38.23562306,73.88321171,125.0210353,13
35.08374658,68.3981787,139.6193505,13
34.69405249,67.47465593,103.0152818,13
38.42073317,66.92037994,119.7231075,13
38.40637792,75.65282362,166.3928606,13
38.08991927,75.35332461,147.1411979,13
38.54296996,71.85057417,126.621975,13
35.76586002,69.2982372,103.3259794,13
37.91879257,75.88500648,161.7630976,13
36.08164201,73.69361147,105.3832639,13
34.19373897,71.26436315,134.8226872,13
38.54652969,67.78333449,168.3961732,13
35.58477145,66.37307137,125.6589569,13
38.1592486,65.1127514,104.6283872,13
35.50310493,72.76892683,120.3378069,13
34.48154719,69.52867413,168.9495709,13
32.78594366,72.81590202,145.8553539,13
35.24866527,75.37453737,137.3702836,13
34.48269657,65.10797904,115.5661784,13
34.16755774,74.41557103,138.1572439,13
33.88568287,73.43784377,138.3962475,13
38.9101808,66.99064689,125.3963908,13
33.73414598,71.78148323,103.6989162,13
33.49688001,72.50021855,140.6311047,13
36.4593621,70.83974481,122.9810574,13
38.07724832,65.00346438,158.9062744,13
34.49941306,65.37417916,133.5093807,13
34.57241652,65.88310334,145.7493347,13
37.26529189,73.31517681,109.0962497,13
37.32307301,73.92874534,161.682678,13
33.09572583,68.24843896,116.543178,13
38.97922279,71.16858331,166.9589455,13
34.41169674,65.50132951,143.2905098,13
38.92914886,69.82212516,152.7608761,13
37.83990418,75.55648731,115.8378319,13
34.22756031,67.61557509,108.1668762,13
36.29956357,67.2025998,160.7784834,13
34.96158041,66.0555889,153.5982061,13
35.50002331,73.78770252,149.8267553,13
38.2454163,74.5759154,134.7942782,13
38.30687989,75.78220015,174.5314269,13
32.93755763,65.25136591,100.0330942,13
35.47372498,68.95358808,158.1893855,13
38.22917736,75.61937177,151.8159181,13
37.96483218,66.75273667,153.2915711,13
34.40781766,75.46570894,140.5129952,13
37.87323546,72.3412528,152.886929,13
32.29738856,67.44520751,137.8074213,13
36.7211405,73.50020949,162.4096844,13
38.67315818,68.84979685,131.0297066,13
34.35446685,74.69027159,132.069063,13
35.93168749,74.49865131,136.351388,13
34.63375139,72.82544695,144.8719274,13
35.27527022,67.46554162,139.0415583,13
34.74393735,66.36971017,171.3167688,13
33.82973628,74.73995679,129.4874528,13
35.84649079,71.09055588,147.8163713,13
34.1425614,75.55720855,147.6158372,13
38.53892896,70.36404376,117.9337614,13
38.58140892,65.61670591,129.6403373,13
24.21643082,66.83569277,83.08034802,14
